Date,Argentina,Australia,Brasil,Canada,China,France,Germany,India,Italy,Japan,Mexico,South Korea,Turkey,USA
2008-06-25,3.77617,1.70313,5.47862,2.11211,2.17656,1.41306,2.09608,4.26403,1.23067,1.58721,4.66877,2.57652,3.62764,1.42299
2008-06-26,3.74188,1.72563,5.32005,2.09031,2.17419,1.37876,2.04596,4.32453,1.20582,1.58634,4.61042,2.57632,3.53171,1.3812
2008-06-27,3.77798,1.70287,5.35116,2.09954,2.05924,1.36977,2.03402,4.13873,1.19852,1.55444,4.62543,2.52651,3.45934,1.37607
2008-06-30,3.80505,1.69581,5.40915,2.11589,2.05,1.38146,2.03288,4.03659,1.20413,1.54721,4.6413,2.51222,3.3879,1.37781
2008-07-02,3.66968,1.65663,5.08369,2.05258,1.98679,1.33835,1.99712,4.09747,1.18822,1.52483,4.52846,2.43524,3.24084,1.35792
2008-07-03,3.6065,1.62525,4.9312,2.06859,2.0256,1.35315,2.01243,3.9264,1.19395,1.52243,4.49447,2.40965,3.27497,1.3594
2008-07-07,3.52888,1.62662,4.91581,2.00559,2.09219,1.35272,2.02573,4.0559,1.1853,1.53329,4.48152,2.36943,3.38022,1.348
2008-07-08,3.51625,1.60399,4.95308,2.01977,2.10908,1.33185,1.9968,4.00303,1.16155,1.49577,4.508,2.30006,3.36909,1.37103
2008-07-10,3.50181,1.60545,5.01273,2.01014,2.15441,1.31813,1.99699,4.17592,1.16866,1.49968,4.4016,2.306,3.43474,1.34917
2008-07-11,3.44224,1.61927,5.00399,2.00505,2.14031,1.27735,1.94894,4.03907,1.13537,1.49652,4.3601,2.35111,3.37989,1.33421
2008-07-14,3.46931,1.60012,5.05166,2.00976,2.15652,1.2904,1.96381,3.99729,1.13665,1.49313,4.34472,2.33778,3.45904,1.32216
2008-07-15,3.3917,1.56588,5.07612,1.95364,2.08248,1.26505,1.92626,3.80108,1.10558,1.4638,4.33188,2.26385,3.40388,1.30775
2008-07-16,3.38809,1.58373,5.16273,1.97502,2.02735,1.28103,1.9496,3.77098,1.11633,1.46451,4.41604,2.26095,3.51196,1.34052
2008-07-17,3.41697,1.59361,5.00075,1.96866,2.01155,1.3164,1.98631,3.93172,1.13804,1.47911,4.45505,2.28819,3.63949,1.35663
2008-07-18,3.44224,1.57391,4.99068,1.9768,2.08168,1.33925,2.02159,4.08871,1.15714,1.46944,4.44777,2.26484,3.66375,1.35701
2008-07-22,3.53249,1.62763,4.96231,1.99541,2.13244,1.34794,2.04063,4.22928,1.16122,1.51319,4.35658,2.34169,3.63185,1.37458
2008-07-23,3.50361,1.66004,4.94351,1.97632,2.12624,1.37332,2.07018,4.48059,1.18898,1.52788,4.36487,2.38748,3.72255,1.38017
2008-07-24,3.43321,1.67266,4.7782,1.93148,2.18052,1.3544,2.03997,4.43103,1.18341,1.56121,4.36487,2.43905,3.76009,1.34825
2008-07-25,3.44765,1.61621,4.75865,1.95674,2.14666,1.36349,2.03871,4.28048,1.18289,1.53039,4.27646,2.39674,3.62614,1.35387
2008-07-28,3.47112,1.60047,4.7312,1.9458,2.17506,1.34707,2.01161,4.30272,1.16918,1.53257,4.22089,2.39728,3.68058,1.32869
2008-07-29,3.47834,1.57619,4.82887,1.95144,2.13558,1.34583,2.0267,4.13553,1.16454,1.51027,4.31338,2.35065,3.7803,1.35973
2008-07-30,3.51986,1.60522,4.99151,2.00126,2.12536,1.37077,2.04612,4.28416,1.17199,1.53418,4.33792,2.3664,3.99161,1.3824
2008-07-31,3.4657,1.61846,4.9505,1.98805,2.07969,1.36822,2.05228,4.30471,1.1709,1.53521,4.34218,2.39185,4.0745,1.36423
2008-08-01,3.40072,1.59459,4.79451,1.97395,2.09924,1.34392,2.02596,4.39495,1.16388,1.50282,4.25663,2.3605,4.15018,1.35662
2008-08-05,3.26534,1.56741,4.69809,1.93676,2.01603,1.36635,2.06468,4.48623,1.1927,1.48217,4.26152,2.30316,4.07807,1.38306
2008-08-06,3.37906,1.61576,4.78719,1.96766,2.03747,1.38566,2.0782,4.51995,1.20326,1.52122,4.31713,2.36791,4.06244,1.3877
2008-08-07,3.27798,1.62037,4.74359,1.95767,2.04362,1.38849,2.07253,4.53306,1.20706,1.50631,4.26102,2.34585,4.01917,1.36282
2008-08-08,3.20758,1.62132,4.70749,1.95131,1.95232,1.39921,2.07828,4.54822,1.20867,1.51129,4.28404,2.35293,3.95372,1.39538
2008-08-11,3.08484,1.63429,4.55241,1.93105,1.85068,1.41374,2.09348,4.649,1.22701,1.54142,4.25418,2.37148,4.02936,1.40507
2008-08-12,3.06318,1.64323,4.53436,1.92576,1.84104,1.40751,2.08595,4.56151,1.22111,1.52681,4.20569,2.36553,4.00315,1.38813
2008-08-13,3.14621,1.61007,4.54018,1.9565,1.83287,1.37153,2.03411,4.52582,1.19359,1.49461,4.24366,2.34393,3.98307,1.38409
2008-08-14,3.13718,1.61966,4.58719,1.95383,1.82597,1.37711,2.04045,4.41519,1.19314,1.48701,4.30214,2.35813,4.02716,1.39173
2008-08-19,3.11913,1.58236,4.46248,1.91068,1.75658,1.34967,1.98984,4.36108,1.17076,1.47648,4.22078,2.31196,3.90914,1.36348
2008-08-20,3.14079,1.60288,4.60707,1.95254,1.89055,1.35997,2.00105,4.40141,1.16248,1.47495,4.24176,2.31091,3.84284,1.37193
2008-08-21,3.15162,1.58522,4.65349,1.9802,1.82195,1.34089,1.97544,4.27112,1.14658,1.46353,4.18965,2.26874,3.82046,1.37536
2008-08-22,3.1787,1.6035,4.64642,1.96676,1.8021,1.37074,2.00884,4.31843,1.16194,1.45364,4.24341,2.24522,3.94836,1.39094
2008-08-25,3.14982,1.63065,4.5322,1.9436,1.8082,1.35685,1.99444,4.33308,1.15395,1.47804,4.17096,2.25302,3.92877,1.36365
2008-08-26,3.1769,1.62824,4.52238,1.94508,1.76078,1.3608,2.00824,4.34264,1.15755,1.46657,4.11646,2.23523,3.87142,1.36867
2008-08-27,3.213,1.62945,4.61889,1.97895,1.75484,1.36222,2.00207,4.28703,1.15556,1.46361,4.12592,2.24073,3.82107,1.3796
2008-08-28,3.20758,1.64743,4.69068,2.0111,1.76083,1.38976,2.03359,4.21253,1.18461,1.46537,4.1753,2.21108,3.87649,1.40007
2008-08-29,3.20758,1.6699,4.63228,2.01414,1.79621,1.39633,2.03414,4.36732,1.19273,1.50033,4.15113,2.21122,3.847,1.38086
2008-09-02,3.17329,1.66352,4.52612,1.94514,1.72692,1.41392,2.0646,4.51285,1.21473,1.44715,4.18772,2.11057,3.90421,1.37521
2008-09-04,3.05957,1.61914,4.27696,1.87415,1.70633,1.3407,1.98894,4.46764,1.17424,1.4412,4.12912,2.13951,3.81918,1.33134
2008-09-05,3.03069,1.58584,4.32113,1.87448,1.65017,1.30726,1.94075,4.34312,1.14941,1.40156,4.09005,2.10643,3.77662,1.33724
2008-09-08,3.01083,1.64775,4.21947,1.84789,1.60594,1.35197,1.98392,4.4814,1.18311,1.44887,4.1419,2.21483,3.91194,1.36467
2008-09-09,2.87906,1.61933,4.02953,1.77655,1.60771,1.33738,1.97432,4.46814,1.17746,1.42318,4.04673,2.18161,3.87404,1.31808
2008-09-10,2.89711,1.59508,4.1292,1.8278,1.61144,1.33436,1.967,4.39673,1.16926,1.41698,4.04564,2.19733,3.79394,1.32619
2008-09-11,2.91155,1.56542,4.26539,1.8447,1.55766,1.32359,1.95705,4.29528,1.16213,1.38896,4.03452,2.16472,3.60983,1.3445
2008-09-12,2.97473,1.59452,4.35882,1.86764,1.55818,1.34962,1.97479,4.19828,1.17845,1.40185,4.04019,2.21674,3.57563,1.34735
2008-09-17,2.69314,1.53548,3.81938,1.73719,1.44533,1.24604,1.85636,3.97701,1.0787,1.34848,3.70364,2.13775,3.15986,1.24476
2008-09-18,2.72202,1.49811,4.02854,1.76453,1.42045,1.23287,1.85713,3.99282,1.06878,1.31859,3.88064,2.08849,3.1105,1.29871
2008-09-19,3.00181,1.56211,4.41389,1.88861,1.55475,1.3472,1.96042,4.21073,1.15311,1.36812,4.05798,2.18353,3.51155,1.35099
2008-09-22,3.05235,1.63247,4.28794,1.84841,1.67562,1.31562,1.93452,4.19653,1.13789,1.3876,3.96812,2.19037,3.49354,1.29933
2008-09-24,2.98917,1.61992,4.14667,1.83017,1.66093,1.28168,1.91713,4.10584,1.11249,1.3904,3.93849,2.24382,3.39636,1.27649
2008-09-25,3.08303,1.6022,4.31181,1.83501,1.72139,1.31665,1.95519,4.06226,1.13739,1.37795,4.04921,2.2523,3.51074,1.30158
2008-09-26,3.05415,1.59485,4.22488,1.77351,1.7186,1.29689,1.9205,3.92882,1.12022,1.36494,4.04104,2.21435,3.52955,1.30598
2008-10-06,2.56859,1.47636,3.50258,1.49626,1.62866,1.15628,1.70623,3.53886,0.97338,1.20196,3.434,2.03799,3.04855,1.13765
2008-10-07,2.5,1.50182,3.33943,1.43764,1.61675,1.16259,1.68711,3.50693,0.96598,1.16556,3.29752,2.04902,3.04731,1.07236
2008-10-08,2.45307,1.42684,3.21082,1.4708,1.56758,1.08928,1.58797,3.39692,0.90868,1.05623,3.26504,1.92991,2.9711,1.0602
2008-10-10,2.19495,1.28786,2.96256,1.32584,1.49891,0.98948,1.43933,3.15688,0.8332,0.94986,3.14287,1.86208,2.75129,0.96793
2008-10-14,2.43682,1.40964,3.45832,1.45609,1.51146,1.13028,1.64675,3.44341,0.96105,1.08427,3.51224,2.0514,2.94828,1.07427
2008-10-15,2.14079,1.39819,3.06431,1.36368,1.49449,1.0532,1.53983,3.24122,0.9121,1.09573,3.3371,2.01029,2.8428,0.97721
2008-10-16,2.14079,1.305,3.03178,1.3558,1.43101,0.99088,1.46419,3.17297,0.85343,0.97075,3.23013,1.82055,2.66485,1.01875
2008-10-17,2.19495,1.29115,3.0282,1.39858,1.44653,1.03727,1.5144,2.99121,0.89095,0.99776,3.20722,1.77089,2.49777,1.01242
2008-10-20,2.12274,1.34691,3.28128,1.49933,1.47901,1.07421,1.5314,3.0655,0.91243,1.03354,3.28197,1.81133,2.58403,1.0607
2008-10-21,1.88989,1.39901,3.24817,1.4327,1.46742,1.08259,1.51537,3.20352,0.9028,1.06805,3.18993,1.79403,2.58014,1.02803
2008-10-22,1.69856,1.3514,2.91764,1.35096,1.42043,1.02738,1.4478,3.04955,0.87191,0.99557,2.96636,1.70177,2.47403,0.96531
2008-10-23,1.74007,1.29232,2.81348,1.36478,1.40525,1.03134,1.43153,2.93014,0.86957,0.97104,2.81031,1.57446,2.4177,0.9775
2008-10-24,1.6065,1.25818,2.61913,1.35932,1.37832,0.99487,1.36057,2.6091,0.82251,0.87786,2.68082,1.40803,2.33427,0.94377
2008-10-27,1.51625,1.2386,2.44884,1.24864,1.29121,0.95548,1.37292,2.55168,0.7913,0.82206,2.66695,1.41958,2.34971,0.91379
2008-10-31,1.82491,1.3065,3.09958,1.42787,1.29528,1.08622,1.57985,2.93505,0.88424,0.98435,3.22814,1.66948,2.68727,1.04278
2008-11-04,2.02708,1.37059,3.349,1.47962,1.27873,1.14978,1.67172,3.18785,0.95309,1.04605,3.40024,1.72991,2.83311,1.0826
2008-11-05,2.05054,1.41009,3.14359,1.44607,1.31913,1.12704,1.63651,3.03459,0.93985,1.09272,3.22837,1.77213,2.68949,1.02558
2008-11-07,1.98014,1.31732,3.05033,1.40351,1.30946,1.08063,1.56417,2.98789,0.9067,0.98504,3.13655,1.70162,2.57289,1.00213
2008-11-10,1.96029,1.3357,3.05957,1.41705,1.40468,1.09204,1.59174,3.15937,0.91415,1.04225,3.16107,1.72858,2.58734,0.98945
2008-11-11,1.92599,1.28793,3.1,1.37832,1.38131,1.03929,1.50814,2.95053,0.86041,1.01101,3.1255,1.69298,2.49961,0.96764
2008-11-12,1.81949,1.277,2.85973,1.30499,1.39293,1.00738,1.46355,2.85956,0.84031,0.99795,2.96914,1.68568,2.44682,0.91743
2008-11-14,1.84657,1.21874,2.97745,1.3245,1.48833,1.02529,1.49188,2.81431,0.86379,0.9712,3.0887,1.63228,2.45482,0.94002
2008-11-18,1.70578,1.14561,2.83652,1.29228,1.42538,1.00222,1.45046,2.67991,0.83604,0.95582,3.00566,1.55414,2.26846,0.92477
2008-11-19,1.66968,1.13793,2.77912,1.24181,1.51158,0.96188,1.37908,2.63091,0.8132,0.94949,2.93337,1.52513,2.11728,0.86821
2008-11-21,1.49639,1.11091,2.59992,1.19278,1.47555,0.89751,1.30728,2.67331,0.77158,0.9079,2.88174,1.5055,2.12082,0.86116
2008-11-25,1.63538,1.17819,2.89626,1.23483,1.4151,0.99978,1.44443,2.60744,0.82257,0.95531,3.04693,1.47488,2.3582,0.92291
2008-11-26,1.72383,1.15107,3.03411,1.26417,1.42197,0.98741,1.44445,2.70675,0.8274,0.9426,3.1619,1.54457,2.35666,0.95551
2008-11-28,1.79422,1.21691,3.04459,1.35589,1.40195,1.01633,1.47896,2.72654,0.82879,0.97693,3.24226,1.614,2.48279,0.96473
2008-12-01,1.66968,1.19698,2.89027,1.22946,1.41952,0.95955,1.39197,2.65072,0.78015,0.96372,3.08411,1.58783,2.34924,0.87858
2008-12-02,1.71841,1.14723,2.9119,1.218,1.4158,0.98213,1.43536,2.62055,0.79406,0.90249,3.12661,1.5347,2.35829,0.91367
2008-12-03,1.7509,1.14905,2.93652,1.21349,1.47257,0.98641,1.44659,2.623,0.79406,0.9186,3.18104,1.53391,2.31109,0.93728
2008-12-04,1.80144,1.1486,2.92246,1.17851,1.49961,0.9847,1.44563,2.76763,0.78667,0.90944,3.1446,1.50971,2.38199,0.90981
2008-12-05,1.81408,1.13478,2.94068,1.18716,1.51247,0.93077,1.38775,2.6883,0.74846,0.90867,3.17075,1.54209,2.32056,0.94301
2008-12-15,2.01264,1.16778,3.18802,1.23759,1.47179,0.99233,1.47433,2.94834,0.79354,0.99441,3.3237,1.73717,2.47154,0.93494
2008-12-16,2.06318,1.15634,3.3272,1.27596,1.47976,1.01289,1.49811,2.9917,0.8031,0.98332,3.47875,1.74223,2.54852,0.98296
2008-12-17,2.0722,1.16102,3.32338,1.27596,1.48112,1.00986,1.49129,2.91323,0.80496,0.98843,3.56401,1.75451,2.58418,0.97353
2008-12-18,2.01444,1.16447,3.28918,1.23227,1.51024,1.00744,1.5065,3.02152,0.81218,0.99471,3.52843,1.76375,2.54849,0.95293
2008-12-19,1.97834,1.17568,3.25549,1.25079,1.51232,1.00487,1.48759,3.02856,0.81444,0.98568,3.50861,1.77134,2.53014,0.95573
2008-12-22,1.88809,1.15673,3.1297,1.20654,1.48932,0.98165,1.46932,2.97711,0.79841,1.0012,3.48296,1.7693,2.52952,0.93824
2008-12-29,1.94224,1.17744,3.08319,1.26326,1.38646,0.97522,1.49018,2.85872,0.79611,1.00388,3.53557,1.67628,2.55121,0.93586
2008-12-30,1.94946,1.1882,3.12396,1.29155,1.3733,1.00214,1.52354,2.91349,0.80811,1.01678,3.53993,1.6866,2.55,0.9587
2009-01-05,2.07942,1.19887,3.45416,1.35807,1.40912,1.04662,1.57859,3.08124,0.83852,1.03785,3.66922,1.76024,2.70232,0.99832
2009-01-06,2.19134,1.21698,3.52013,1.38536,1.4514,1.05792,1.59199,3.09933,0.85631,1.04218,3.63236,1.7913,2.7719,1.00612
2009-01-07,2.1065,1.22901,3.39601,1.33405,1.44155,1.04231,1.56385,2.87472,0.84962,1.06036,3.49217,1.84214,2.69305,0.97593
2009-01-09,2.12996,1.2147,3.45948,1.32877,1.4272,1.0278,1.51521,2.82062,0.83193,1.01417,3.43277,1.77132,2.5557,0.95839
2009-01-13,2.04332,1.18833,3.28985,1.31069,1.39612,0.99614,1.46866,2.72014,0.80629,0.96564,3.32319,1.75145,2.5208,0.93841
2009-01-14,1.9639,1.19887,3.1599,1.27074,1.44519,0.9507,1.4007,2.80983,0.77865,0.96845,3.21613,1.7739,2.41913,0.90701
2009-01-15,1.98556,1.14766,3.25715,1.2987,1.4387,0.93322,1.37358,2.71276,0.76532,0.92081,3.20212,1.6669,2.42074,0.90821
2009-01-16,1.98195,1.15461,3.27304,1.30467,1.46435,0.93972,1.38294,2.79577,0.77769,0.94455,3.20921,1.70269,2.47468,0.91508
2009-01-20,1.88628,1.13045,3.10083,1.2439,1.49407,0.91123,1.34289,2.72889,0.75372,0.92568,3.03357,1.69011,2.38621,0.86675
2009-01-21,1.91877,1.11946,3.20657,1.2809,1.48726,0.90509,1.34964,2.63252,0.74028,0.90685,3.07843,1.65531,2.38828,0.90445
2009-01-22,1.90975,1.13377,3.15258,1.24122,1.5022,0.89389,1.33642,2.64292,0.72841,0.92407,3.04837,1.67424,2.37918,0.89073
2009-01-23,1.92599,1.08692,3.17238,1.2619,1.49149,0.88751,1.3236,2.60109,0.72454,0.8889,3.05501,1.63999,2.39269,0.89552
2009-02-03,1.93502,1.14089,3.30674,1.26199,1.54405,0.92902,1.38569,2.74351,0.73936,0.89811,3.09948,1.74469,2.47747,0.90258
2009-02-04,1.94765,1.11787,3.33852,1.27142,1.57922,0.95599,1.42301,2.75927,0.75339,0.9226,3.09824,1.79294,2.52393,0.89582
2009-02-05,2.00542,1.11485,3.42005,1.29598,1.57193,0.95515,1.42861,2.72599,0.75382,0.91235,3.1163,1.76671,2.48851,0.91049
2009-02-06,2.06498,1.12828,3.55707,1.31748,1.63428,0.97275,1.4711,2.78896,0.77014,0.92693,3.22701,1.81527,2.58129,0.93497
2009-02-09,2.05054,1.14086,3.5025,1.32323,1.66685,0.97651,1.47813,2.87382,0.77927,0.91458,3.24264,1.80392,2.61077,0.93636
2009-02-10,1.99458,1.13439,3.4282,1.28968,1.69716,0.94096,1.42705,2.89289,0.76279,0.91193,3.13031,1.79819,2.50703,0.89037
2009-02-12,1.95848,1.14271,3.36947,1.28396,1.68437,0.92339,1.39601,2.83842,0.74074,0.88432,3.0565,1.76964,2.41599,0.89901
2009-02-13,2.04874,1.15728,3.46705,1.26923,1.73884,0.93383,1.39786,2.88907,0.74451,0.89282,3.05806,1.78854,2.43302,0.89002
2009-02-17,1.93682,1.12646,3.31506,1.22544,1.73782,0.89563,1.33553,2.70923,0.70724,0.87745,2.97688,1.69068,2.30828,0.84947
2009-02-18,1.90433,1.10984,3.30067,1.19579,1.65572,0.89527,1.33184,2.70329,0.70142,0.8647,2.95909,1.66968,2.30221,0.84867
2009-02-19,1.92419,1.12145,3.30532,1.19717,1.66866,0.89482,1.33509,2.71152,0.69893,0.86737,2.9498,1.66054,2.35968,0.83846
2009-02-20,1.8935,1.10633,3.22088,1.16274,1.6944,0.8568,1.27157,2.65172,0.66189,0.85115,2.89324,1.59882,2.27661,0.82889
2009-02-25,1.83935,1.08197,3.1807,1.16015,1.65326,0.84009,1.21822,2.66952,0.64738,0.8563,2.87374,1.60052,2.33191,0.82335
2009-02-26,1.83755,1.08783,3.17637,1.19737,1.58933,0.85502,1.24875,2.6852,0.66416,0.85592,2.84949,1.58208,2.33348,0.81036
2009-02-27,1.83935,1.0875,3.17662,1.18804,1.56056,0.84182,1.21743,2.66624,0.65026,0.8686,2.80292,1.59444,2.31977,0.79126
2009-03-02,1.70397,1.05681,3.01456,1.12435,1.5685,0.80413,1.1751,2.58092,0.61203,0.83552,2.67307,1.52812,2.28823,0.75437
2009-03-03,1.6787,1.04676,3.03394,1.11617,1.552,0.79574,1.16897,2.52701,0.59705,0.82973,2.69888,1.53826,2.29326,0.74954
2009-03-04,1.77978,1.02959,3.19484,1.14297,1.64692,0.83348,1.23238,2.53276,0.61054,0.83676,2.81441,1.58879,2.31148,0.76734
2009-03-05,1.72383,1.03678,3.1089,1.11582,1.66413,0.80044,1.17048,2.45823,0.57629,0.85312,2.74179,1.58717,2.22413,0.73471
2009-03-06,1.74188,1.02279,3.08694,1.11031,1.6431,0.78948,1.16127,2.49658,0.55073,0.82323,2.69102,1.58244,2.2419,0.7356
2009-03-09,1.72022,1.02572,3.05666,1.10671,1.58746,0.78476,1.16938,2.44698,0.5404,0.81324,2.67853,1.60749,2.22597,0.72823
2009-03-12,1.85018,1.05206,3.25724,1.21134,1.5988,0.83926,1.25306,2.50196,0.59036,0.82612,2.9786,1.69247,2.27274,0.80811
2009-03-13,1.88267,1.08773,3.24584,1.21443,1.59503,0.8428,1.25223,2.62576,0.58731,0.8687,3.06894,1.68894,2.28006,0.81436
2009-03-17,1.89892,1.12242,3.2871,1.2519,1.66207,0.86201,1.26305,2.6579,0.59808,0.9123,3.05126,1.74571,2.26437,0.83758
2009-03-18,1.92419,1.1206,3.3396,1.26206,1.66611,0.85985,1.26576,2.69175,0.61133,0.91494,3.09791,1.75481,2.26866,0.85505
2009-03-19,1.94765,1.13163,3.36547,1.27104,1.69761,0.86503,1.28069,2.69926,0.62383,0.91193,3.09412,1.7426,2.31419,0.84395
2009-03-23,2.03069,1.15442,3.5307,1.31024,1.74235,0.89387,1.32279,2.82589,0.66353,0.94287,3.21253,1.79913,2.40596,0.8858
2009-03-25,2.04332,1.1736,3.47745,1.28668,1.71693,0.90131,1.33765,2.89902,0.68325,0.97322,3.2009,1.84341,2.46555,0.87607
2009-03-26,2.11372,1.18573,3.54318,1.31565,1.76949,0.90088,1.34908,2.99953,0.69112,0.99116,3.24345,1.86558,2.45332,0.8965
2009-03-27,2.10289,1.19409,3.48644,1.29014,1.77903,0.88485,1.3314,3.01314,0.68529,0.99009,3.20759,1.85614,2.48108,0.87829
2009-03-30,2.02708,1.17201,3.38211,1.25725,1.76675,0.84708,1.26351,2.8691,0.64616,0.94523,3.08365,1.79607,2.42762,0.84771
2009-03-31,2.03249,1.16476,3.40483,1.27542,1.77811,0.87449,1.29377,2.91119,0.66951,0.9307,3.0989,1.80927,2.4876,0.85884
2009-04-01,2.04874,1.16398,3.49218,1.3078,1.80419,0.88454,1.30844,2.96921,0.67738,0.95852,3.13894,1.84992,2.50486,0.87306
2009-04-08,2.09928,1.17692,3.67571,1.31182,1.75877,0.90991,1.38029,3.2212,0.71148,0.98642,3.24161,1.89298,2.66996,0.88821
2009-04-15,2.19314,1.21854,3.76647,1.3523,1.90013,0.93006,1.44106,3.38384,0.74141,1.0034,3.45172,1.99951,2.73472,0.91717
2009-04-16,2.26534,1.22771,3.82903,1.36653,1.89868,0.94639,1.45996,3.28269,0.75493,1.00481,3.50349,2.00495,2.85047,0.93142
2009-04-17,2.27256,1.22804,3.80849,1.38033,1.87606,0.96315,1.4813,3.30538,0.76841,1.02229,3.51069,1.99337,2.84302,0.93605
2009-04-20,2.15343,1.22553,3.69659,1.33477,1.91616,0.92497,1.42095,3.29231,0.73772,1.02426,3.40848,2.00445,2.75636,0.896
2009-04-22,2.2148,1.19276,3.73444,1.35714,1.84415,0.94236,1.4552,3.24375,0.75316,1.0016,3.39151,2.0339,2.79579,0.90801
2009-04-24,2.27256,1.2071,3.89118,1.39668,1.83459,0.96654,1.4805,3.39713,0.77769,0.99939,3.56553,2.03102,2.86519,0.93242
2009-04-27,2.24729,1.21337,3.81198,1.37405,1.80219,0.96641,1.48676,3.40996,0.78275,1.00149,3.44632,2.00961,2.85328,0.92304
2009-04-28,2.24549,1.20583,3.81206,1.36721,1.79926,0.95039,1.45931,3.29898,0.77125,0.9748,3.42033,1.95023,2.81821,0.92051
2009-05-07,2.5704,1.28071,4.16456,1.45775,1.94612,1.01285,1.52161,3.63339,0.82309,1.07717,3.72457,2.10148,3.17096,0.97673
2009-05-08,2.70758,1.28169,4.27587,1.49737,1.96725,1.03187,1.55639,3.56127,0.84902,1.08257,3.80291,2.11806,3.1674,1.00024
2009-05-11,2.72924,1.27658,4.24093,1.47633,1.93286,1.01196,1.5415,3.50326,0.83619,1.08477,3.7804,2.1226,3.10922,0.97872
2009-05-12,2.75271,1.26071,4.18686,1.47393,1.96165,1.00649,1.53745,3.64571,0.84286,1.06717,3.74148,2.10513,3.19034,0.97776
2009-05-13,2.63718,1.25385,4.04983,1.42008,1.99581,0.98213,1.49738,3.60421,0.80769,1.07198,3.65598,2.12164,3.16964,0.95146
2009-05-14,2.61372,1.2107,4.11364,1.44051,1.97792,0.98319,1.50082,3.56021,0.80399,1.04366,3.6956,2.07129,3.19532,0.96131
2009-05-15,2.59747,1.2269,4.07712,1.42789,1.98194,0.98716,1.50051,3.65032,0.81432,1.06332,3.68546,2.08746,3.23294,0.95034
2009-05-20,2.79783,1.24361,4.26331,1.49656,1.98655,1.029,1.59599,4.21623,0.8574,1.07245,3.85249,2.15341,3.39275,0.97251
2009-05-21,2.81769,1.24013,4.16697,1.45519,1.95599,1.00222,1.5522,4.11904,0.83284,1.06322,3.76118,2.13234,3.35228,0.95621
2009-05-22,2.81949,1.22313,4.20699,1.4616,1.94623,1.00551,1.55792,4.1642,0.83827,1.05882,3.80412,2.10549,3.38066,0.95478
2009-05-26,2.8556,1.23184,4.3129,1.50438,1.93947,1.01863,1.5791,4.07487,0.85011,1.06857,3.89046,2.05793,3.3658,0.97989
2009-05-27,2.82852,1.23597,4.30882,1.48336,1.97271,1.02635,1.5839,4.23092,0.85062,1.08326,3.86958,2.0429,3.39555,0.9613
2009-06-09,2.9639,1.27948,4.42238,1.5427,2.08881,1.02693,1.58298,4.53598,0.84232,1.1232,3.96425,2.05763,3.26405,1.01445
2009-06-10,2.98736,1.30858,4.44351,1.55003,2.11006,1.03271,1.59987,4.63788,0.85154,1.14669,3.9763,2.12218,3.3203,1.01091
2009-06-12,2.98736,1.32087,4.45574,1.5569,2.05574,1.03609,1.60559,4.56925,0.85546,1.16325,4.01992,2.14275,3.36156,1.01851
2009-06-16,2.86282,1.28845,4.26007,1.50752,2.07991,1.00115,1.54904,4.48528,0.82683,1.11931,3.8249,2.09859,3.33456,0.98166
2009-06-17,2.77076,1.26946,4.24676,1.47223,2.10546,0.9847,1.5203,4.35482,0.80353,1.1294,3.81323,2.08662,3.34019,0.9803
2009-06-18,2.76173,1.26556,4.23486,1.48034,2.13827,0.99495,1.53218,4.27766,0.8112,1.11366,3.84318,2.06351,3.44835,0.98855
2009-06-19,2.81588,1.268,4.27404,1.50469,2.15819,1.00343,1.53281,4.35453,0.81683,1.12314,3.83277,2.07488,3.45842,0.99163
2009-06-22,2.70036,1.27405,4.11772,1.43832,2.17003,0.97289,1.48655,4.29586,0.78395,1.12773,3.68119,2.09943,3.41857,0.96128
2009-06-23,2.72022,1.2346,4.14426,1.44746,2.16734,0.97089,1.4909,4.2952,0.77994,1.09598,3.70988,2.04068,3.37048,0.9635
2009-06-24,2.79061,1.23789,4.13245,1.47732,2.18951,0.99205,1.53172,4.3248,0.8034,1.10065,3.74381,2.04555,3.45251,0.96979
2009-06-25,2.85379,1.25382,4.28577,1.51462,2.19157,0.98531,1.52049,4.30168,0.79973,1.12426,3.82819,2.08896,3.50745,0.99058
2009-06-26,2.85199,1.26936,4.28336,1.51958,2.19394,0.97491,1.51286,4.42732,0.79656,1.1336,3.86175,2.09166,3.54879,0.98912
2009-06-29,2.86823,1.26387,4.3376,1.5323,2.22923,0.99483,1.54726,4.43365,0.80715,1.12282,3.86416,2.08254,3.55702,0.99808
2009-06-30,2.86643,1.28598,4.28161,1.5174,2.21728,0.97825,1.52305,4.34612,0.8057,1.1429,3.84756,2.08497,3.56745,0.98957
2009-07-02,2.81949,1.26075,4.24501,1.49853,2.29287,0.97076,1.49449,4.39549,0.80135,1.13345,3.79752,2.11708,3.57605,0.96492
2009-07-06,2.80505,1.23031,4.21148,1.46657,2.34114,0.96009,1.47338,4.21105,0.78453,1.11104,3.74874,2.14327,3.54907,0.9674
2009-07-07,2.74549,1.22485,4.11456,1.43981,2.31475,0.94963,1.45639,4.24915,0.77486,1.10724,3.68834,2.15116,3.59288,0.94835
2009-07-08,2.66787,1.22517,4.09135,1.41189,2.30825,0.93753,1.4483,4.12882,0.7599,1.08119,3.70555,2.14639,3.58742,0.94677
